route,dataset_id,variant,split,sample_index,crop_name,num_predicted_masks,evaluation_view,miou,ari,miou_agg,texture_a_best_iou,texture_b_best_iou,texture_a_agg_iou,texture_b_agg_iou,texture_a_overlap_mask_count,texture_b_overlap_mask_count,mask_score_mean,mask_score_median,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only_status,label_permutation_invariant,assignment_used,assignment_source_for_texture_a,assignment_source_for_texture_b,assignment_direct_miou,assignment_direct_ari,assignment_swapped_miou,assignment_swapped_ari,evaluation_selector,num_feature_levels,coarsest_level_name,finest_level_name,feature_level_names,feature_level_resolutions,cluster_pixel_count_a,cluster_pixel_count_b,rough_mask_positive_pixels_a,rough_mask_positive_pixels_b,refined_mask_positive_pixels_a,refined_mask_positive_pixels_b,refined_score_a,refined_score_b,refined_pair_selection_score,refined_pair_overlap_iou,output_stage,coarsest_init_mode,multiscale_refinement_applied,sam_refinement_applied,evaluation_contract,eval_miou,eval_ari,foreground_cluster_a_iou,foreground_cluster_b_iou,coarsest_pool_kernel_size,coarsest_pool_stride,pooled_grid_resolution,active_coarsest_component_stats_json
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,49,50,2,direct_foreground,0.6139171294730781,0.4017518568351679,0.5,0.3075233388248215,0.9203109201213346,0.0342559814453125,0.9657440185546875,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.6139171294730781,0.4017518568351679,0.03848877671398737,0.4017518568351679,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,7279,58257,7279,58257,7279,58257,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.6139171294730781,0.4017518568351679,0.3075233388248215,8.264872638312643e-05,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""576"": 1}, ""largest_component_size"": 576, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 576, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""4590"": 1, ""9"": 2}, ""largest_component_size"": 4590, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 3, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,50,51,2,direct_foreground,0.8850360306797352,0.8391013829895633,0.5,0.80500877022023,0.9650632911392405,0.1282196044921875,0.8717803955078125,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.8850360306797352,0.8391013829895633,0.015328844525641655,0.8391013829895633,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,10120,55416,10120,55416,10120,55416,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.8850360306797352,0.8391013829895633,0.80500877022023,0.002230004554234653,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""801"": 1}, ""largest_component_size"": 801, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 801, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""4383"": 1}, ""largest_component_size"": 4383, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 4383, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,51,52,2,direct_foreground,0.811086340838671,0.7362655433017367,0.5,0.6703006655955933,0.9518720160817489,0.0910186767578125,0.9089813232421875,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.811086340838671,0.7362655433017367,0.022000429540300893,0.7362655433017367,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,8590,56946,8590,56946,8590,56946,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.811086340838671,0.7362655433017367,0.6703006655955933,0.0019749311163138866,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""684"": 1}, ""largest_component_size"": 684, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 684, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""4500"": 1}, ""largest_component_size"": 4500, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 4500, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,52,53,2,direct_foreground,0.8534902858102134,0.7452861565537064,0.5,0.7963788170176838,0.9106017546027431,0.263153076171875,0.736846923828125,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.8534902858102134,0.7452861565537064,0.03338229392551272,0.7452861565537064,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,21051,44485,21051,44485,21051,44485,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.8534902858102134,0.7452861565537064,0.7963788170176838,0.004360346875355905,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1665"": 1}, ""largest_component_size"": 1665, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1665, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3519"": 1}, ""largest_component_size"": 3519, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3519, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,53,54,2,direct_foreground,0.7699364363804873,0.6717401619929859,0.5,0.5995088737582319,0.9403639990027425,0.0832366943359375,0.9167633056640625,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.7699364363804873,0.6717401619929859,0.027444777532481375,0.6717401619929859,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,8875,56661,8875,56661,8875,56661,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.7699364363804873,0.6717401619929859,0.5995088737582319,0.0013541397988135156,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""702"": 1}, ""largest_component_size"": 702, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 702, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""4482"": 1}, ""largest_component_size"": 4482, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 4482, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,54,55,2,direct_foreground,0.8255692481192705,0.7529724265874419,0.5,0.7016925246826516,0.9494459715558894,0.107025146484375,0.892974853515625,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.8255692481192705,0.7529724265874419,0.022624644185466322,0.7529724265874419,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,9877,55659,9877,55659,9877,55659,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.8255692481192705,0.7529724265874419,0.7016925246826516,0.0007824476239141543,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""783"": 1}, ""largest_component_size"": 783, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 783, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""4401"": 1}, ""largest_component_size"": 4401, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 4401, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,55,56,2,direct_foreground,0.747412668999635,0.6319320763323791,0.5,0.5664815749621404,0.9283437630371297,0.08636474609375,0.91363525390625,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.747412668999635,0.6319320763323791,0.03281074529679396,0.6319320763323791,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,9856,55680,9856,55680,9856,55680,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.747412668999635,0.6319320763323791,0.5664815749621404,0.0007994648480201008,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""783"": 1}, ""largest_component_size"": 783, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 783, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""4392"": 1, ""9"": 1}, ""largest_component_size"": 4392, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,56,57,2,direct_foreground,0.8662567193747194,0.7934474475521316,0.5,0.7903530045809755,0.9421604341684633,0.1857452392578125,0.8142547607421875,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.8662567193747194,0.7934474475521316,0.02402368478249096,0.7934474475521316,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,14403,51133,14403,51133,14403,51133,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.8662567193747194,0.7934474475521316,0.7903530045809755,0.007015032211882605,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1134"": 1, ""9"": 1}, ""largest_component_size"": 1134, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""4041"": 1}, ""largest_component_size"": 4041, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 4041, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,57,58,2,direct_foreground,0.6358906898730493,0.44367044137493167,0.5,0.3663611859838275,0.9054201937622711,0.052093505859375,0.947906494140625,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.6358906898730493,0.44367044137493167,0.044860860465699176,0.44367044137493167,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,9259,56277,9259,56277,9259,56277,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.6358906898730493,0.44367044137493167,0.3663611859838275,0.00026811897779639715,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""729"": 1}, ""largest_component_size"": 729, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 729, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""4455"": 1}, ""largest_component_size"": 4455, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 4455, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,58,59,2,direct_foreground,0.5230891112279574,0.18821800904701666,0.5,0.389563146929462,0.6566150755264528,0.1848297119140625,0.8151702880859375,2,2,0.0,0.0,ok,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.14250858924929477,0.18821800904701666,0.5230891112279574,0.18821800904701666,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,35630,29906,35630,29906,35630,29906,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.5230891112279574,0.18821800904701666,0.007023834634043451,0.389563146929462,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2799"": 1, ""9"": 2}, ""largest_component_size"": 2799, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 3, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2367"": 1}, ""largest_component_size"": 2367, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2367, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,59,60,2,direct_foreground,0.82075848167816,0.7017311254537326,0.5,0.7383751443266505,0.9031418190296695,0.2179718017578125,0.7820281982421875,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.82075848167816,0.7017311254537326,0.038282179390784536,0.7017311254537326,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,18838,46698,18838,46698,18838,46698,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.82075848167816,0.7017311254537326,0.7383751443266505,0.0035545608636266394,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1485"": 1}, ""largest_component_size"": 1485, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1485, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3645"": 1, ""54"": 1}, ""largest_component_size"": 3645, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 54, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,60,61,2,direct_foreground,0.8478093294518192,0.7936079792285431,0.5,0.7315914489311164,0.964027209972522,0.0917205810546875,0.9082794189453125,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.8478093294518192,0.7936079792285431,0.016455146623286225,0.7936079792285431,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,7840,57696,7840,57696,7840,57696,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.8478093294518192,0.7936079792285431,0.7315914489311164,0.002502045697740291,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""621"": 1}, ""largest_component_size"": 621, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 621, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""4563"": 1}, ""largest_component_size"": 4563, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 4563, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,61,62,2,direct_foreground,0.8317075373543975,0.7657171286192411,0.5,0.7080985526461164,0.9553165220626786,0.1004791259765625,0.8995208740234375,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.8317075373543975,0.7657171286192411,0.02026002417317589,0.7657171286192411,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,8875,56661,8875,56661,8875,56661,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.8317075373543975,0.7657171286192411,0.7080985526461164,0.0027905501823370857,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""702"": 1}, ""largest_component_size"": 702, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 702, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""4482"": 1}, ""largest_component_size"": 4482, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 4482, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,62,63,2,direct_foreground,0.38996914733286064,0.04610076090407379,0.5,0.22211808809746955,0.5578202065682517,0.1135101318359375,0.8864898681640625,2,2,0.0,0.0,ok,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.19703033135448883,0.04610076090407379,0.38996914733286064,0.04610076090407379,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,32551,32985,32551,32985,32551,32985,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.38996914733286064,0.04610076090407379,0.002305879993984661,0.22211808809746955,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1008"": 1, ""18"": 1, ""180"": 1, ""189"": 1, ""27"": 2, ""36"": 2, ""513"": 1, ""63"": 1, ""72"": 1, ""81"": 1, ""9"": 4, ""90"": 1, ""99"": 2}, ""largest_component_size"": 1008, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 19, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""126"": 1, ""18"": 2, ""2007"": 1, ""27"": 3, ""36"": 4, ""54"": 1, ""9"": 18}, ""largest_component_size"": 2007, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 30, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,63,64,2,direct_foreground,0.8636114389025483,0.7788410981074562,0.5,0.7958702404233291,0.9313526373817675,0.2114410400390625,0.7885589599609375,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.8636114389025483,0.7788410981074562,0.027093624516905265,0.7788410981074562,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,17366,48170,17366,48170,17366,48170,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.8636114389025483,0.7788410981074562,0.7958702404233291,0.0003225442288773848,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1377"": 1}, ""largest_component_size"": 1377, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1377, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3807"": 1}, ""largest_component_size"": 3807, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3807, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,64,65,2,direct_foreground,0.3768133779816085,0.019362890936689345,0.5,0.23893561284985523,0.5146911431133618,0.1343536376953125,0.8656463623046875,2,2,0.0,0.0,ok,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.21179010740811902,0.019362890936689345,0.3768133779816085,0.019362890936689345,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,29411,36125,29411,36125,29411,36125,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.3768133779816085,0.019362890936689345,0.0036768568126904085,0.23893561284985523,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""18"": 1, ""2295"": 1, ""9"": 2}, ""largest_component_size"": 2295, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 4, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2853"": 1}, ""largest_component_size"": 2853, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2853, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,65,66,2,direct_foreground,0.2680372941015272,-0.04205860577297384,0.5248148047852879,0.13556710957057577,0.40050747863247865,0.13556710957057577,0.9140625,1,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.2680372941015272,-0.04205860577297384,0.27398681640625,-0.04205860577297384,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,41544,23992,41544,23992,41544,23992,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.2680372941015272,-0.04205860577297384,0.13556710957057577,0.0,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""3285"": 1}, ""largest_component_size"": 3285, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3285, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""1899"": 1}, ""largest_component_size"": 1899, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1899, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,66,67,2,direct_foreground,0.8155165128528099,0.7337517854629387,0.5,0.6889279437609842,0.9421050819446357,0.1162872314453125,0.8837127685546875,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.8155165128528099,0.7337517854629387,0.025789603321672464,0.7337517854629387,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,10638,54898,10638,54898,10638,54898,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.8155165128528099,0.7337517854629387,0.6889279437609842,0.002774837198857986,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""18"": 4, ""747"": 1, ""9"": 3}, ""largest_component_size"": 747, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 8, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""4338"": 1}, ""largest_component_size"": 4338, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 4338, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,67,68,2,direct_foreground,0.7373772782073529,0.6174297216555631,0.5,0.5461724755185848,0.9285820808961209,0.080078125,0.919921875,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.7373772782073529,0.6174297216555631,0.03294515760271687,0.6174297216555631,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,9436,56100,9436,56100,9436,56100,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.7373772782073529,0.6174297216555631,0.5461724755185848,0.0009953171145593682,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""747"": 1}, ""largest_component_size"": 747, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 747, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""4437"": 1}, ""largest_component_size"": 4437, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 4437, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
