dataset_id,variant,split,sample_index,crop_name,num_predicted_masks,evaluation_view,miou,ari,miou_agg,texture_a_best_iou,texture_b_best_iou,texture_a_agg_iou,texture_b_agg_iou,texture_a_overlap_mask_count,texture_b_overlap_mask_count,mask_score_mean,mask_score_median,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only_status,label_permutation_invariant,assignment_used,assignment_source_for_texture_a,assignment_source_for_texture_b,assignment_direct_miou,assignment_direct_ari,assignment_swapped_miou,assignment_swapped_ari,evaluation_selector,num_feature_levels,coarsest_level_name,finest_level_name,feature_level_names,feature_level_resolutions,cluster_pixel_count_a,cluster_pixel_count_b,rough_mask_positive_pixels_a,rough_mask_positive_pixels_b,refined_mask_positive_pixels_a,refined_mask_positive_pixels_b,refined_score_a,refined_score_b,refined_pair_selection_score,refined_pair_overlap_iou,output_stage,coarsest_init_mode,multiscale_refinement_applied,sam_refinement_applied,evaluation_contract,eval_miou,eval_ari,coarsest_pool_kernel_size,coarsest_pool_stride,pooled_grid_resolution,active_coarsest_component_stats_json
cstd,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,77,000077,2,partition_invariant,0.9633455692400839,0.939701541135418,0.5,0.9461866923055171,0.9805044461746507,0.25945281982421875,0.7405471801757812,2,2,0.0,0.0,ok,True,"cluster_a->texture_a,cluster_b->texture_b",cluster_a,cluster_b,0.9633455692400839,0.939701541135418,0.007302859512888437,0.939701541135418,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,69632,192512,69632,192512,69632,192512,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.9633455692400839,0.939701541135418,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1377"": 1}, ""largest_component_size"": 1377, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1377, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3807"": 1}, ""largest_component_size"": 3807, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3807, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
cstd,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,78,000078,2,partition_invariant,0.9476224856662816,0.9155912580341995,0.5,0.9215875801150981,0.9736573912174652,0.23797607421875,0.76202392578125,2,2,0.0,0.0,ok,True,"cluster_a->texture_a,cluster_b->texture_b",cluster_a,cluster_b,0.9476224856662816,0.9155912580341995,0.010086760315527472,0.9155912580341995,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,66837,195307,66837,195307,66837,195307,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.9476224856662816,0.9155912580341995,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1305"": 1, ""9"": 2}, ""largest_component_size"": 1305, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 3, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""18"": 1, ""3834"": 1, ""9"": 1}, ""largest_component_size"": 3834, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 3, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
cstd,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,79,000079,2,partition_invariant,0.8997280696393228,0.8006476291083227,0.5,0.9053969691356755,0.8940591701429702,0.540191650390625,0.459808349609375,2,2,0.0,0.0,ok,True,"cluster_b->texture_a,cluster_a->texture_b",cluster_b,cluster_a,0.026901033476762815,0.8006476291083227,0.8997280696393228,0.8006476291083227,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,126008,136136,126008,136136,126008,136136,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.8997280696393228,0.8006476291083227,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2439"": 1, ""45"": 1, ""9"": 1}, ""largest_component_size"": 2439, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 3, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2646"": 1, ""9"": 5}, ""largest_component_size"": 2646, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 6, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
cstd,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,80,000080,2,partition_invariant,0.9184359255650203,0.8621345864259264,0.5,0.8831099544567339,0.9537618966733067,0.2597389221191406,0.7402610778808594,2,2,0.0,0.0,ok,True,"cluster_b->texture_a,cluster_a->texture_b",cluster_b,cluster_a,0.017162516691571112,0.8621345864259264,0.9184359255650203,0.8621345864259264,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,185516,76628,185516,76628,185516,76628,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.9184359255650203,0.8621345864259264,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""3672"": 1}, ""largest_component_size"": 3672, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3672, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""1512"": 1}, ""largest_component_size"": 1512, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1512, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
cstd,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,81,000081,2,partition_invariant,0.35539090416142427,-0.000508130529374677,0.5,0.29564739742173957,0.4151344109011089,0.2875175476074219,0.7124824523925781,2,2,0.0,0.0,ok,True,"cluster_a->texture_a,cluster_b->texture_b",cluster_a,cluster_b,0.35539090416142427,-0.000508130529374677,0.2812472868911491,-0.000508130529374677,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,151068,111076,151068,111076,151068,111076,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.35539090416142427,-0.000508130529374677,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1008"": 1, ""153"": 1, ""1818"": 1, ""9"": 1}, ""largest_component_size"": 1818, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 4, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2196"": 1}, ""largest_component_size"": 2196, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2196, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
cstd,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,82,000082,2,partition_invariant,0.7219495621392537,0.5721369407112543,0.5,0.892440190560928,0.5514589337175793,0.8798294067382812,0.12017059326171875,2,2,0.0,0.0,ok,True,"cluster_b->texture_a,cluster_a->texture_b",cluster_b,cluster_a,0.04782414051406171,0.5721369407112543,0.7219495621392537,0.5721369407112543,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,54635,207509,54635,207509,54635,207509,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.7219495621392537,0.5721369407112543,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""27"": 1, ""315"": 1, ""729"": 1, ""9"": 1}, ""largest_component_size"": 729, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 4, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""4104"": 1}, ""largest_component_size"": 4104, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 4104, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
cstd,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,83,000083,2,partition_invariant,0.6384332458765564,0.4173249945651933,0.5,0.433863983109618,0.8430025086434948,0.18793487548828125,0.8120651245117188,2,2,0.0,0.0,ok,True,"cluster_a->texture_a,cluster_b->texture_b",cluster_a,cluster_b,0.6384332458765564,0.4173249945651933,0.07523060401264856,0.4173249945651933,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,43776,218368,43776,218368,43776,218368,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.6384332458765564,0.4173249945651933,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""864"": 1}, ""largest_component_size"": 864, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 864, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3906"": 1, ""414"": 1}, ""largest_component_size"": 3906, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 414, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
cstd,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,84,000084,2,partition_invariant,0.9485221722133941,0.9092660457241143,0.5,0.9675088285303222,0.9295355158964661,0.6801681518554688,0.31983184814453125,2,2,0.0,0.0,ok,True,"cluster_b->texture_a,cluster_a->texture_b",cluster_b,cluster_a,0.011430331989830603,0.9092660457241143,0.9485221722133941,0.9092660457241143,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,79416,182728,79416,182728,79416,182728,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.9485221722133941,0.9092660457241143,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1575"": 1}, ""largest_component_size"": 1575, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1575, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3609"": 1}, ""largest_component_size"": 3609, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3609, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
cstd,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,85,000085,2,partition_invariant,0.6563252967539108,0.35418263282433865,0.5,0.7053129633640438,0.6073376301437778,0.4916496276855469,0.5083503723144531,2,2,0.0,0.0,ok,True,"cluster_b->texture_a,cluster_a->texture_b",cluster_b,cluster_a,0.10278513509840086,0.35418263282433865,0.6563252967539108,0.35418263282433865,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,83953,178191,83953,178191,83953,178191,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.6563252967539108,0.35418263282433865,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""108"": 1, ""1548"": 1, ""9"": 1}, ""largest_component_size"": 1548, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 3, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3519"": 1}, ""largest_component_size"": 3519, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3519, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
cstd,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,86,000086,2,partition_invariant,0.3940422148876491,0.021424428510925894,0.5,0.3197264385767973,0.46835799119850097,0.42800140380859375,0.5719985961914062,2,2,0.0,0.0,ok,True,"cluster_a->texture_a,cluster_b->texture_b",cluster_a,cluster_b,0.3940422148876491,0.021424428510925894,0.26985027029497133,0.021424428510925894,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,104121,158023,104121,158023,104121,158023,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.3940422148876491,0.021424428510925894,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1395"": 1, ""666"": 1}, ""largest_component_size"": 1395, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 666, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3123"": 1}, ""largest_component_size"": 3123, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3123, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
cstd,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,87,000087,2,partition_invariant,0.31126560467509656,-0.043005461007644116,0.5,0.22513559781199025,0.3973956115382029,0.16025924682617188,0.8397407531738281,2,2,0.0,0.0,ok,True,"cluster_b->texture_a,cluster_a->texture_b",cluster_b,cluster_a,0.26493052033221504,-0.043005461007644116,0.31126560467509656,-0.043005461007644116,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,91605,170539,91605,170539,91605,170539,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.31126560467509656,-0.043005461007644116,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""864"": 1, ""945"": 1}, ""largest_component_size"": 945, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 864, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3375"": 1}, ""largest_component_size"": 3375, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3375, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
cstd,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,88,000088,2,partition_invariant,0.879197015333648,0.7885321339260565,0.5,0.8333663631806577,0.9250276674866383,0.27508544921875,0.72491455078125,2,2,0.0,0.0,ok,True,"cluster_a->texture_a,cluster_b->texture_b",cluster_a,cluster_b,0.879197015333648,0.7885321339260565,0.027391528229049094,0.7885321339260565,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,85156,176988,85156,176988,85156,176988,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.879197015333648,0.7885321339260565,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1683"": 1}, ""largest_component_size"": 1683, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1683, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3501"": 1}, ""largest_component_size"": 3501, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3501, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
cstd,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,89,000089,2,partition_invariant,0.8148750410956088,0.7007243944108239,0.5,0.7213907503336251,0.9083593318575925,0.19199371337890625,0.8080062866210938,2,2,0.0,0.0,ok,True,"cluster_a->texture_a,cluster_b->texture_b",cluster_a,cluster_b,0.8148750410956088,0.7007243944108239,0.037049780491028854,0.7007243944108239,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,69632,192512,69632,192512,69632,192512,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.8148750410956088,0.7007243944108239,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1377"": 1}, ""largest_component_size"": 1377, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1377, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3807"": 1}, ""largest_component_size"": 3807, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3807, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
cstd,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,90,000090,2,partition_invariant,0.8173732345714824,0.6648343387979216,0.5,0.7645432905116957,0.8702031786312691,0.3268585205078125,0.6731414794921875,2,2,0.0,0.0,ok,True,"cluster_a->texture_a,cluster_b->texture_b",cluster_a,cluster_b,0.8173732345714824,0.6648343387979216,0.047595784633050635,0.6648343387979216,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,93703,168441,93703,168441,93703,168441,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.8173732345714824,0.6648343387979216,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1854"": 1}, ""largest_component_size"": 1854, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1854, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""135"": 1, ""18"": 1, ""27"": 1, ""3141"": 1, ""9"": 1}, ""largest_component_size"": 3141, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 5, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
cstd,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,91,000091,2,partition_invariant,0.33881292937262775,-0.05127100040579708,0.5,0.32054266213397364,0.3570831966112818,0.24329376220703125,0.7567062377929688,2,2,0.0,0.0,ok,True,"cluster_b->texture_a,cluster_a->texture_b",cluster_b,cluster_a,0.2541622983015763,-0.05127100040579708,0.33881292937262775,-0.05127100040579708,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,74595,187549,74595,187549,74595,187549,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.33881292937262775,-0.05127100040579708,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1386"": 1, ""81"": 1}, ""largest_component_size"": 1386, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 81, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3717"": 1}, ""largest_component_size"": 3717, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3717, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
cstd,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,92,000092,2,partition_invariant,0.9530885304039648,0.9253579051675501,0.5,0.9290136766880237,0.9771633841199059,0.23684310913085938,0.7631568908691406,2,2,0.0,0.0,ok,True,"cluster_a->texture_a,cluster_b->texture_b",cluster_a,cluster_b,0.9530885304039648,0.9253579051675501,0.008864711057358038,0.9253579051675501,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,63160,198984,63160,198984,63160,198984,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.9530885304039648,0.9253579051675501,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1251"": 1}, ""largest_component_size"": 1251, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1251, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3933"": 1}, ""largest_component_size"": 3933, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3933, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
cstd,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,93,000093,2,partition_invariant,0.9372810777763985,0.8882371295603276,0.5,0.9152493909622225,0.9593127645905744,0.30947113037109375,0.6905288696289062,2,2,0.0,0.0,ok,True,"cluster_a->texture_a,cluster_b->texture_b",cluster_a,cluster_b,0.9372810777763985,0.8882371295603276,0.014236147209497643,0.8882371295603276,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,86330,175814,86330,175814,86330,175814,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.9372810777763985,0.8882371295603276,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1710"": 1}, ""largest_component_size"": 1710, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1710, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3474"": 1}, ""largest_component_size"": 3474, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3474, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
cstd,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,94,000094,2,partition_invariant,0.37945303289668686,0.017421715704818846,0.5,0.47690673484590695,0.28199933094746676,0.5063629150390625,0.4936370849609375,2,2,0.0,0.0,ok,True,"cluster_b->texture_a,cluster_a->texture_b",cluster_b,cluster_a,0.26353538240129476,0.017421715704818846,0.37945303289668686,0.017421715704818846,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,73707,188437,73707,188437,73707,188437,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.37945303289668686,0.017421715704818846,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1458"": 1}, ""largest_component_size"": 1458, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1458, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3726"": 1}, ""largest_component_size"": 3726, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3726, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
cstd,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,95,000095,2,partition_invariant,0.48038847097381776,0.10278343463189749,0.5,0.561490976987994,0.39928596495964147,0.4834403991699219,0.5165596008300781,2,2,0.0,0.0,ok,True,"cluster_b->texture_a,cluster_a->texture_b",cluster_b,cluster_a,0.187194019779971,0.10278343463189749,0.48038847097381776,0.10278343463189749,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,71922,190222,71922,190222,71922,190222,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.48038847097381776,0.10278343463189749,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1098"": 1, ""18"": 2, ""225"": 1, ""63"": 1}, ""largest_component_size"": 1098, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 5, ""smallest_component_size"": 18, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3762"": 1}, ""largest_component_size"": 3762, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3762, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
cstd,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,96,000096,2,partition_invariant,0.7279477703654069,0.4725396852489631,0.5,0.70617809909057,0.7497174416402437,0.38777923583984375,0.6122207641601562,2,2,0.0,0.0,ok,True,"cluster_b->texture_a,cluster_a->texture_b",cluster_b,cluster_a,0.08005205763143869,0.4725396852489631,0.7279477703654069,0.4725396852489631,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,125909,136235,125909,136235,125909,136235,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.7279477703654069,0.4725396852489631,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2484"": 1}, ""largest_component_size"": 2484, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2484, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""18"": 1, ""2349"": 1, ""45"": 2, ""72"": 1, ""81"": 1, ""90"": 1}, ""largest_component_size"": 2349, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 7, ""smallest_component_size"": 18, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
